STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1959-09-01,,,1.33,",,,0",70.7,",0",80.5,",,,0",61.0,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1959-10-01,,,3.41,",,,0",60.1,",0",68.3,",,,0",51.8,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1959-11-01,,,3.29,",,,0",45.2,",0",53.9,",,,0",36.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1959-12-01,,,3.62,",,,0",38.2,",0",45.5,",,,0",30.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1960-01-01,,,3.12,",,,0",34.2,",0",41.0,",,,0",27.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1960-02-01,,,3.44,",,,0",35.3,",0",43.7,",,,0",27.0,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1960-03-01,,,1.96,",,,0",32.6,",0",40.9,",,,0",24.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1960-04-01,,,2.92,",,,0",56.7,",0",69.5,",,,0",43.8,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1960-05-01,,,3.66,",,,0",61.2,",0",71.6,",,,0",50.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1960-06-01,,,0.71,",,,0",70.6,",0",81.1,",,,0",60.0,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1960-07-01,,,5.52,",,,0",73.3,",0",83.5,",,,0",63.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1960-08-01,,,3.19,",,,0",74.5,",0",82.9,",,,0",66.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1960-09-01,,,8.78,",,,0",67.3,",0",76.2,",,,0",58.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1960-10-01,,,2.8,",,,0",54.8,",0",65.2,",,,0",44.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1960-11-01,,,1.92,",,,0",45.4,",0",56.2,",,,0",34.7,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1960-12-01,,,3.16,",,,0",27.6,",0",36.9,",,,0",18.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1961-01-01,,,3.16,",,,0",25.0,",0",32.9,",,,0",17.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1961-02-01,,,3.14,",,,0",34.0,",0",41.9,",,,0",26.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1961-03-01,,,5.17,",,,0",43.1,",0",51.7,",,,0",-65.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1961-04-01,,,4.82,",,,0",49.8,",0",59.2,",,,0",40.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1961-05-01,,,3.39,",,,0",58.5,",0",68.5,",,,0",48.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1961-06-01,,,2.95,",,,0",69.9,",0",80.0,",,,0",59.7,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1961-07-01,,,5.96,",,,0",75.6,",0",85.0,",,,0",66.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1961-08-01,,,3.43,",,,0",73.5,",0",82.4,",,,0",64.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1961-09-01,,,2.41,",,,0",71.5,",0",80.9,",,,0",62.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1961-10-01,,,1.83,",,,0",55.7,",0",67.1,",,,0",44.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1961-11-01,,,2.04,",,,0",45.2,",0",54.6,",,,0",35.8,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1961-12-01,,,2.79,",,,0",31.0,",0",38.7,",,,0",23.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1962-01-01,,,2.96,",,,0",30.0,",0",38.3,",,,0",21.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1962-02-01,,,3.51,",,,0",30.3,",0",37.3,",,,0",23.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1962-03-01,,,3.91,",,,0",40.5,",0",50.1,",,,0",30.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1962-04-01,,,3.69,",,,0",51.9,",0",62.4,",,,0",41.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1962-05-01,,,1.85,",,,0",64.1,",0",75.1,",,,0",53.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1962-06-01,,,7.4,",,,0",71.7,",0",81.4,",,,0",62.0,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1962-07-01,,,2.3,",,,0",72.0,",0",82.3,",,,0",61.7,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1962-08-01,,,6.58,",,,0",72.0,",0",81.8,",,,0",62.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1962-09-01,,,2.77,",,,0",63.0,",0",72.7,",,,0",53.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1962-10-01,,,0.95,",,,0",56.2,",0",67.2,",,,0",45.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1962-11-01,,,4.6,",,,0",142.0,",0",51.3,",,,0",32.8,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1962-12-01,,,2.11,",,,0",31.0,",0",38.5,",,,0",23.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1963-01-01,,,2.31,",,,0",27.4,",0",35.5,",,,0",19.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1963-02-01,,,2.19,",,,0",26.5,",0",35.3,",,,0",17.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1963-03-01,,,3.94,",,,0",42.8,",0",52.2,",,,0",33.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1963-04-01,,,1.13,",,,0",52.4,",0",64.4,",,,0",40.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1963-05-01,,,1.06,",,,0",60.2,",0",72.2,",,,0",48.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1963-06-01,,,2.88,",,,0",70.4,",0",82.5,",,,0",58.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1963-07-01,,,3.13,",,,0",76.0,",0",87.6,",,,0",64.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1963-08-01,,,3.35,",,,0",71.2,",0",81.9,",,,0",60.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1963-09-01,,,6.44,",,,0",62.8,",0",72.7,",,,0",52.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1963-10-01,,,0.09,",,,0",57.1,",0",70.3,",,,0",43.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1963-11-01,,,6.68,",,,0",48.0,",0",57.0,",,,0",39.0,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1963-12-01,,,1.76,",,,0",27.9,",0",35.0,",,,0",20.7,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1964-01-01,,,3.93,",,,0",33.0,",0",42.3,",,,0",23.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1964-02-01,,,2.83,",,,0",31.8,",0",39.6,",,,0",23.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1964-03-01,,,1.94,",,,0",42.6,",0",53.0,",,,0",32.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1964-04-01,,,5.28,",,,0",50.8,",0",59.5,",,,0",42.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1964-05-01,,,0.47,",,,0",65.0,",0",76.4,",,,0",53.7,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1964-06-01,,,0.22,",,,0",72.4,",0",84.4,",,,0",60.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1964-07-01,,,3.83,",,,0",76.6,",0",85.9,",,,0",67.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1964-08-01,,,0.5,",,,0",72.1,",0",82.8,",,,0",61.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1964-09-01,,,2.43,",,,0",67.2,",0",78.2,",,,0",56.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1964-10-01,,,1.73,",,,0",52.6,",0",63.9,",,,0",41.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1964-11-01,,,1.64,",,,0",47.1,",0",59.0,",,,0",35.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1964-12-01,,,5.14,",,,0",37.4,",0",44.5,",,,0",30.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1965-01-01,,,2.35,",,,0",29.1,",0",36.1,",,,0",22.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1965-02-01,,,2.18,",,,0",33.2,",0",42.3,",,,0",24.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1965-03-01,,,3.19,",,,0",37.6,",0",45.7,",,,0",29.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1965-04-01,,,2.33,",,,0",49.0,",0",-33.9,",,,0",39.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1965-05-01,,,1.23,",,,0",65.5,",0",76.4,",,,0",54.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1965-06-01,,,2.85,",,,0",70.0,",0",-34.599999999999994,",,,0",59.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1965-07-01,,,3.22,",,,0",74.1,",0",83.7,",,,0",64.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1965-08-01,,,4.06,",,,0",73.1,",0",82.7,",,,0",63.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1965-09-01,,,3.02,",,,0",69.2,",0",78.3,",,,0",60.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1965-10-01,,,2.02,",,,0",53.7,",0",64.1,",,,0",43.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1965-11-01,,,1.05,",,,0",44.2,",0",52.8,",,,0",35.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1965-12-01,,,1.86,",,,0",37.0,",0",45.8,",,,0",28.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1966-01-01,,,2.83,",,,0",29.0,",0",36.1,",,,0",22.0,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1966-02-01,,,4.3,",,,0",31.5,",0",39.3,",,,0",23.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1966-03-01,,,0.69,",,,0",42.4,",0",52.1,",,,0",32.8,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1966-04-01,,,4.35,",,,0",47.8,",0",56.6,",,,0",38.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1966-05-01,,,2.96,",,,0",59.4,",0",69.9,",,,0",49.0,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1966-06-01,,,0.41,",,,0",72.1,",0",83.8,",,,0",60.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1966-07-01,,,2.36,",,,0",77.9,",0",90.0,",,,0",65.7,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1966-08-01,,,1.63,",,,0",74.8,",0",86.1,",,,0",63.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1966-09-01,,,8.7,",,,0",65.2,",0",74.8,",,,0",55.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1966-10-01,,,5.12,",,,0",53.1,",0",64.8,",,,0",41.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1966-11-01,,,2.37,",,,0",46.8,",0",55.9,",,,0",37.7,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1966-12-01,,,4.33,",,,0",35.4,",0",42.6,",,,0",28.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1967-01-01,,,1.67,",,,0",36.0,",0",43.8,",,,0",28.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1967-02-01,,,1.83,",,,0",29.0,",0",37.3,",,,0",20.7,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1967-03-01,,,4.53,",,,0",38.5,",0",46.7,",,,0",30.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1967-04-01,,,2.17,",,,0",51.7,",0",62.8,",,,0",40.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1967-05-01,,,3.49,",,,0",55.9,",0",65.5,",,,0",46.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1967-06-01,,,4.12,",,,0",72.1,",0",83.2,",,,0",60.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1967-07-01,,,7.11,",,,0",76.6,",0",85.6,",,,0",67.7,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1967-08-01,,,7.08,",,,0",75.1,",0",83.0,",,,0",67.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1967-09-01,,,2.95,",,,0",67.0,",0",77.4,",,,0",56.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1967-10-01,,,2.0,",,,0",56.8,",0",67.2,",,,0",46.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1967-11-01,,,1.99,",,,0",42.7,",0",51.0,",,,0",34.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1967-12-01,,,5.89,",,,0",38.5,",0",45.7,",,,0",31.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1968-01-01,,,2.9,",,,0",28.8,",0",36.2,",,,0",21.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1968-02-01,,,1.41,",,,0",30.4,",0",39.5,",,,0",21.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1968-03-01,,,4.98,",,,0",44.4,",0",54.2,",,,0",34.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1968-04-01,,,1.57,",,,0",54.6,",0",65.8,",,,0",43.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1968-05-01,,,5.17,",,,0",59.6,",0",69.3,",,,0",49.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1968-06-01,,,5.89,",,,0",179.1,",0",81.2,",,,0",61.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1968-07-01,,,2.0,",,,0",77.1,",0",86.4,",,,0",185.7,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1968-08-01,,,1.24,",,,0",77.7,",0",87.7,",,,0",67.8,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1968-09-01,,,0.44,",,,0",69.4,",0",81.2,",,,0",57.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1968-10-01,,,3.15,",,,0",58.1,",0",68.0,",,,0",48.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1968-11-01,,,4.18,",,,0",45.6,",0",52.6,",,,0",38.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1968-12-01,,,2.54,",,,0",32.3,",0",40.0,",,,0",24.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1969-01-01,,,1.57,",,,0",29.8,",0",36.3,",,,0",23.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1969-02-01,,,1.89,",,,0",31.9,",0",37.7,",,,0",26.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1969-03-01,,,1.92,",,,0",39.6,",0",48.4,",,,0",30.8,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1969-04-01,,,1.68,",,,0",55.3,",0",65.8,",,,0",44.7,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1969-05-01,,,3.3,",,,0",64.6,",0",75.1,",,,0",54.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1969-06-01,,,7.31,",,,0",73.4,",0",82.9,",,,0",63.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1969-07-01,,,8.33,",,,0",75.1,",0",82.8,",,,0",67.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1969-08-01,,,2.66,",,,0",75.2,",0",84.4,",,,0",65.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1969-09-01,,,4.39,",,,0",67.2,",0",76.6,",,,0",57.8,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1969-10-01,,,1.13,",,,0",55.0,",0",65.9,",,,0",44.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1969-11-01,,,1.97,",,,0",44.4,",0",52.4,",,,0",36.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1969-12-01,,,7.24,",,,0",33.5,",0",39.4,",,,0",27.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1970-01-01,,,0.74,",,,0",24.5,",0",31.3,",,,0",17.7,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1970-02-01,,,2.08,",,,0",33.0,",0",40.7,",,,0",25.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1970-03-01,,,3.83,",,,0",38.3,",0",45.4,",,,0",31.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1970-04-01,,,6.12,",,,0",51.5,",0",61.1,",,,0",41.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1970-05-01,,,2.57,",,,0",64.9,",0",75.6,",,,0",54.2,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1970-06-01,,,4.6,",,,0",71.6,",0",80.6,",,,0",62.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1970-07-01,,,2.75,",,,0",76.9,",0",85.4,",,,0",68.5,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1970-08-01,,,3.99,",,,0",76.7,",0",85.5,",,,0",67.8,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1970-09-01,,,0.82,",,,0",72.0,",0",82.1,",,,0",61.9,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1970-10-01,,,3.66,",,,0",60.1,",0",68.5,",,,0",51.6,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1970-11-01,,,4.72,",,,0",48.1,",0",55.5,",,,0",40.8,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1970-12-01,,,3.27,",,,0",35.8,",0",42.3,",,,0",29.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1971-01-01,,,2.13,",,,0",27.8,",0",34.6,",,,0",21.0,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1971-02-01,,,5.42,",,,0",36.1,",0",43.1,",,,0",29.0,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1971-03-01,,,2.58,",,,0",40.7,",0",48.3,",,,0",33.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1971-04-01,,,1.84,",,,0",51.6,",0",62.0,",,,0",41.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1971-05-01,,,4.11,",,,0",60.9,",0",69.4,",,,0",52.3,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1971-06-01,,,1.02,",,,0",74.3,",0",83.2,",,,0",65.4,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1971-07-01,,,4.84,",,,0",77.4,",0",86.7,",,,0",68.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1971-08-01,,,9.61,",,,0",75.2,",0",84.4,",,,0",66.1,",,,0"
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87327,-75.22678,3.0,1971-09-01,,,5.83,",,,0",71.6,",0",78.7,",,,0",64.4,",,,0"
